goods_discount_quote,goods_name,goods_p_price,gifts,goods_image_path,venderid,goods_discount,goods_price,goods_ad,goods_promotion,goods_brand_id,goods_id,goods_image_url
0,耕升（GAINWARD）GeForce RTX 2080 G魂 OC,6099.00,,full/511bc715db2c9558248ef2ee8e7ba2fac51aa50e.jpg,1000094282,0,6299.00,满3000-300，年终庆典下单立享好价！高阶2080G魂OC一切只为性能！(此商品不参加上述活动),满3000元减300元,344276,8749596,https://img11.360buyimg.com/n7/jfs/t25558/234/722115000/236225/743b9292/5b7933a1N926c7f71.jpg
0,昂达（ONDA）GTX1050典范2GD5 1354-1455MHz/7000MHz 2G/128bit GDDR5 PCI-E 3.0游戏显卡,779.00,,full/90dbecb47db263402d202210d11bb389379e50d9.jpg,1000000382,0,799.00,15厘米短版、性能小钢炮、小机箱福音、640个流处理器、流畅“吃鸡”、公版做工、全固态做工、更静更凉爽！,,3582,4643762,https://img12.360buyimg.com/n7/jfs/t23521/4/1042671292/376948/8e115ea9/5b4ea4a5N4915e31f.jpg
0,耕升（GAINWARD）GeForce RTX 2080 炫光 OC,5999.00,,full/77d6fd59138aa8a4ff9d4785475e913bd356110c.jpg,1000094282,0,6299.00,满3000-300，下单立享好价！年终狂欢庆典好价大放送！(此商品不参加上述活动),满3000元减300元,344276,8945589,https://img14.360buyimg.com/n7/jfs/t22675/324/2214204655/166312/ae83261e/5b7934a2Ne2bd3fbf.jpg
0,映众（Inno3D）GeForce RTX 2080 Gaming OC版 8GB GDDR6 PCI-E吃鸡显卡/游戏电竞台式机独立显卡,5999.00,,full/fc7da23d3487864378bbe80a31aca8794127195b.jpg,1000005704,0,5999.00,高性价比三风扇副旗舰电竞壕选！8+2相公版稳定保障！RGB LOGO灯+金属背板个性加持！,,19972,8733320,https://img10.360buyimg.com/n7/jfs/t1/1153/24/120/255483/5b8f6bc8E60852b4f/513a38324b48616b.jpg
0,技嘉(GIGABYTE)GeForce GTX 1070 IXOC 1531-1721MHz/8008MHz 8G/256bit小机箱绝地求生/吃鸡显卡,3299.00,,full/a431364bd5e58251817d0d9413790c7be622c89f.jpg,1000000297,0,3299.00,"【迎双旦3000-200】1070IXOC,朝生碧海逆水成寒,电竞“吃鸡”显卡",满3000元减200元,8900,3131802,https://img12.360buyimg.com/n7/jfs/t12460/23/2656439347/482522/e00ac410/5aa8cc34N617decaa.jpg
0,盈通（yeston）RX570 8G D5 大地之神,1149.00,,full/0917fb14e975ee3181f81c70acc8d1aa30636366.jpg,1000005645,0,1149.00,6+2供电，独立mos散热，四根大号纯铜热管+纯铜底座，运行静音，大容量显存决战未来。,,19949,100000238753,https://img13.360buyimg.com/n7/jfs/t26362/20/191200972/157664/f3f7494c/5b88fc9bNa277392d.jpg
0,盈通（yeston）GT1030 2G D5极速版 1228~1468MHz/6008MHz 2GB/64BIT/GDDR5 显卡,479.00,,full/9317b25337be4d89701c72b914ec43576c99c2e4.jpg,1000005645,0,479.00,低功耗高性能 老机器满血复活优选,,19949,4364827,https://img12.360buyimg.com/n7/jfs/t22096/324/1515306761/478668/cfde37db/5b348dd9Nb3864224.jpg
0,映众 GeForce GTX1050黑金至尊版 1354~1455/7000MHz 2GB/128Bit GDDR5 PCI-E显卡,869.00,,full/af644fe03bb6d30efcd88c4047b0d2f348e89840.jpg,1000005704,0,869.00,畅玩CS:GO！MOBA MMORPG游戏快人一步！双风扇散热更低温！千元内平民超跑！,,19972,3910928,https://img13.360buyimg.com/n7/jfs/t8800/365/1364700311/306434/9642b3b8/59b8afb0N8cbebea1.jpg
0,华硕（ASUS）ROG STRIX-GeForce GTX1070-O8G-GAMING 1657-1860MHz 8008MHz GDDR5 猛禽电竞游戏“吃鸡”显卡,3699.00,,full/f9323e6401ec1b6f8b6684d38e8f1bcfed9d4ddd.jpg,1000000225,0,3699.00,"【猛禽电竞，神光同步】7相超合金供电!热管直触三风扇,智能安静散热!RGB神光同步，体验自定义游戏世界!",,8551,3237242,https://img12.360buyimg.com/n7/jfs/t9133/191/1541278012/349226/2924fd6a/59bb33d2N49426b88.jpg
0,七彩虹（Colorful）iGame1050 烈焰战神S-3GD5 GTX1050 1468-1607MHz/7000MHz 3G/96bit GDDR5 显卡,899.00,,full/21e32621f97efeb309156b852ddc5e6533d32874.jpg,1000000267,0,899.00,3G大显卡，2*9cm强劲散热，IPP供电，RGB信仰加持,,22215,8025702,https://img12.360buyimg.com/n7/jfs/t21880/267/2476942493/243464/11fa816c/5b582a60N9d18ae25.jpg
0,昂达（ONDA）GT710典范2GD3静音版 954/1000MHz 2G DDR3 PCI-E 2.0显卡,299.00,,full/abb893c764754923afdf4aedb4b62056faff6369.jpg,1000000382,0,299.00,2G大显存、192个流处理器、19W低功耗，体验主流游戏魅力，HDMI高清输出，2年质保，品质无忧！,,3582,3501854,https://img14.360buyimg.com/n7/jfs/t20725/252/82315886/239084/80030196/5afa8ab8N251a4ded.jpg
0,盈通 （yeston）GT710 1G D3 战神版 954/1600MHz 1G/64bit/GDDR3显卡,199.00,,full/ab915ae73f38401fd42d4a561739eedc3e392db6.jpg,1000005645,0,199.00,日常办公的得力助手，看股票，看电影轻松搞定,,19949,7591633,https://img13.360buyimg.com/n7/jfs/t20311/22/1742289093/379467/c5b5c720/5b348ef6N25be8ee4.jpg
0,华擎（ASRock）RX580 2048SP? 8G  幻影电竞 阿波罗 1284-1335 MHz / 7000 MHz GDDR5 吃鸡显卡,1499.00,,full/585f07a212b824dfdcfe312c58ea55519cf81ba0.jpg,1000000509,0,1499.00,"【满1000减100,晒单送100元E卡】三年质保,流畅吃鸡,幻影电竞!核心频率1284MHz,8G显存,双风扇!(此商品不参加上述活动)",满1000元减100元,216081,100001274925,https://img10.360buyimg.com/n7/jfs/t1/21267/8/2113/222483/5c19ef00E71df13ff/506ff51c0664ecaf.jpg
0,铭瑄（MAXSUN）MS-GT710重锤II 954MHz/1600MHz 1GB/64bit DDR3 入门显卡,229.00,,full/3ee6e8b2fd8432ff738804555197ba329049878a.jpg,1000094211,0,229.00,【老机升级优选 下单先领券】,,13026,100000397795,https://img10.360buyimg.com/n7/jfs/t1/3463/1/3668/170498/5b9a070cE9fab7bf3/2cb7039b4330f86e.jpg
0,影驰（Galaxy）GeForce GTX 1050 GAMER 1430(1544)MHz/7GHz 2G/128Bit D5 PCI-E吃鸡显卡,949.00,,full/6c80a16df76bfe2222287dcbffb7ddc1bd938f64.jpg,1000000308,0,949.00,,,19962,4245814,https://img14.360buyimg.com/n7/jfs/t20617/218/2236102821/295982/39b9f522/5b4d75a0N273be86a.jpg
0,EVGA GTX1070 8G SC ACX 3.0 White LED 1594-1784MHz / 8008 MHz 电脑吃鸡游戏独立显卡,2499.00,,full/8d21e7879a56a8fd12449ec3f18244b668cf631e.jpg,1000080223,0,2499.00,,,40012,3251620,https://img10.360buyimg.com/n7/jfs/t2971/154/1592856150/173460/4a77fe/57883e41Na1dd35d0.jpg
0,技嘉(GIGABYTE)GeForce RTX 2080Ti WINDFORCE OC 1635-1620MHz 14000MHz 352bit GDDR6 11G 电竞游戏显卡,9999.00,,full/5732a69e5967a85fcda94aa34f998c509378e9d9.jpg,1000000297,0,9999.00,正逆转气流导向设计!全覆盖散热模组!软磁粉复合式热管强力导热!1670W色RGB流光溢彩！,,8900,8734542,https://img12.360buyimg.com/n7/jfs/t29584/213/821957284/187707/dc2fe0ae/5bff9844N9d08d347.jpg
0,昂达（ONDA）GTX1050神盾2GD5 1354-1455MHz/7000MHz 2G/128bit GDDR5 PCI-E 3.0游戏显卡,799.00,,full/998db9471383641940cd52718d03be7080ae8930.jpg,1000000382,0,799.00,2G显存，守望玩家战场优选，1080P流畅通关！一字型双大深V黄金风扇、安静玩游戏、3年质保，品质无忧！,,3582,4062698,https://img13.360buyimg.com/n7/jfs/t18040/121/2395340473/342401/49dda480/5af27495Nd0d8bf27.jpg
0,铭瑄（MAXSUN）GTX1050Ti JetStream 4G 1366-1480MHz/7000MHz/128bit/GDDR5 独立游戏显卡,1099.00,,full/d27a8fed832f0be783cd31e16491fca446210385.jpg,1000094211,0,1099.00,【满800-50 低至1049！领券再减！】,满800元减50元,13026,4257384,https://img14.360buyimg.com/n7/jfs/t30001/183/72707169/218291/beb2d79/5be6db75N5f2a97c0.jpg
0,技嘉(GIGABYTE)GeForce RTX 2080 WINDFORCE OC  14000MHz 256bit GDDR6 8G 电竞游戏显卡,6299.00,,full/a13df5fd7a52757aa31a1e8292721bca02f73565.jpg,1000000297,0,6299.00,"【迎双旦4000-300】2080WFOC,朝生碧海逆水成寒,电竞“吃鸡”显卡",满4000元减300元,8900,8734538,https://img13.360buyimg.com/n7/jfs/t27733/183/2339050922/201627/ab00dcd3/5bff9880N8156c378.jpg
0,铭瑄（MAXSUN）MS-RX560D终结者4G 1176MHz/6000MHz/128Bit/GDDR5/电竞游戏显卡/AMD显卡/A卡,799.00,,full/1f3b66c8120ced98ff6f76e3a9047166a33d9b78.jpg,1000094211,0,799.00,【轻松畅玩热门网络游戏 下单先领券】,,13026,4886805,https://img10.360buyimg.com/n7/jfs/t17803/334/2391244364/140709/37b01e59/5af14ac0N2b2d2541.jpg
0,铭瑄（MAXSUN）GeForce GTX 1050Ti巨无霸4G 128bit/GDDR5 主流电竞游戏显卡/ 独显,1049.00,,full/99d134678a710c479d4da5ddff7c7a39640543bc.jpg,1000094211,0,1049.00,【满800-50 低至999！领券再减！】,满800元减50元,13026,4365396,https://img11.360buyimg.com/n7/jfs/t25099/360/376564280/153880/a48869cf/5b6d502eN61a7ba9c.jpg
0,铭瑄 MAXSUN GTX1050巨无霸2G 1354-1455MHz/7000MHz 2G/128bit GDDR5 PCI-E 3.0游戏显卡,849.00,,full/747dafa6e4aacc8f4099da2660ea618ec35d779a.jpg,1000094211,0,849.00,【满800-50 低至799！领券再减！】,满800元减50元,13026,4365392,https://img12.360buyimg.com/n7/jfs/t23068/326/1919342541/159960/fc40284f/5b6d5229Ndba436f1.jpg
0,技嘉(GIGABYTE)GeForce GTX 1050 WF2OC 1392-1506MHz/7008MHz 2G/128bit游戏显卡,999.00,,full/33bd1fba3fd91570fc6014538d8bc26f8649ac2a.jpg,1000000297,0,999.00,进阶版风之力2X散热系统/5枚显示接口兼容无忧/技嘉高品质显卡助你轻松游戏！,,8900,4033220,https://img10.360buyimg.com/n7/jfs/t14224/212/2512184674/435989/3066489e/5aaa11e4Nf97218c8.jpg
0,耕升（GAINWARD）GeForce GTX1060 追风 1518MHz/1733MHz/8008MHz 6G/192bit GDDR5 吃鸡显卡,1899.00,,full/e3fd3dac7f844c3fcfddbe36c9eb824e3439b4d3.jpg,1000094282,0,1899.00,,,344276,3047085,https://img10.360buyimg.com/n7/jfs/t19156/308/2414611415/157678/20bba190/5af2ae65N3b1ec161.jpg
0,盈通（yeston）R5 230 1G D3战神版 625/800MHz 1GB/64BIT/GDDR3 显卡,209.00,,full/1b5096f0de77abb339bde4ed7de7800eb7326047.jpg,1000005645,0,209.00,家庭办公，入门网络游戏 ， 炒股优选，乐享高清视觉体验,,19949,4387807,https://img12.360buyimg.com/n7/jfs/t23386/11/543138902/273163/c0d63d73/5b348e07N944bd07c.jpg
0,华擎（ASRock）RX570 4G 幻影电竞 阿瑞斯 Phantom Gaming D 1244-1293 MHz/7000 MHz GDDR5 吃鸡显卡,1199.00,,full/ca803c36088c10111ac1ca956ff4dca920627bfe.jpg,1000000509,0,1199.00,"【满1000减100】三年质保,流畅吃鸡,尽在华擎!长寿双滚珠双风扇,超频、预设、静音模式任意选!",满1000元减100元,216081,8625905,https://img10.360buyimg.com/n7/jfs/t23128/54/2149509240/193205/c341f974/5b753b5eN78262d5c.jpg
0,索泰（ZOTAC）GeForce GTX1070Ti至尊PLUS 吃鸡显卡/游戏电竞台式机独立显卡 8GD5/1607-1683/8008MHz,3399.00,,full/40b50fb03a85541b91a232260caf15c386025e4e.jpg,1000002556,0,3399.00,"【游戏独显,优选索泰京东自营GTX吃鸡显卡!】一键超频释放显卡潜能!4风扇散热!酷炫信仰灯!",,16546,5536557,https://img12.360buyimg.com/n7/jfs/t11614/23/696544110/311837/b3ca57c0/59f69d5fN40fee0a4.jpg
0,技嘉(GIGABYTE)GeForce RTX 2080 TURBO OC 1785MHz 14000MHz 256bit GDDR6 8G 电竞游戏显卡,6999.00,,full/54156963b2622b195b859755f89e002494f85d1f.jpg,1000000297,0,6999.00,"【迎双旦4000-300】2080OC,朝生碧海逆水成寒,电竞“吃鸡”显卡",满4000元减300元,8900,100001527502,https://img12.360buyimg.com/n7/jfs/t1/4235/15/13335/50872/5bd7c490Ef10c6926/4b6668832a067f24.jpg
0,铭瑄（MAXSUN）GeForce GT 710重锤PLUS 64bit/D3 PCI-E 显卡/独显,259.00,,full/ed946174e7618e8c5692ebcdf95ee5375320f9a9.jpg,1000094211,0,259.00,【入门独立显卡 下单先领券】,,13026,2402681,https://img11.360buyimg.com/n7/jfs/t20080/219/75685547/153699/5c7759c7/5ae3e522N129e891c.jpg
0,耕升（GAINWARD）GeForce GTX1060 烈风 1544MHz/1759MHz/8008MHz 6G/192bit GDDR5 吃鸡显卡,1799.00,,full/054a7bd109689bae04bf41f41f466b57e0cfce16.jpg,1000094282,0,1799.00,,,344276,3297190,https://img10.360buyimg.com/n7/jfs/t18643/316/2306331570/175125/48a3ba35/5af2ae3dNb0fba4ed.jpg
0,迪兰（Dataland）RX 550 超能 4G 1183/7000MHz 4GB/128-bit GDDR5 DX12独立游戏显卡,699.00,,full/d45fe788c2e00b4060a7d30916828e33ec02c5c9.jpg,1000005539,0,699.00,4G大显存，高规格的640个流处理器，铸就更强性能,,6094,100002040022,https://img12.360buyimg.com/n7/jfs/t28054/172/430731568/281137/cf8d851d/5bf36c2bN06a4ca45.jpg
0,昂达（ONDA）GT73K典范1GD5 办公家用游戏 902/5000MHz 1G/64bit显卡,299.00,,full/e3ee0c320d57100bbbfb28e94e4ad7bb9495ba19.jpg,1000000382,0,309.00,384流处理器、5GHz显存、GK208核心、LOL流畅之选、主流游戏澎湃动力、HDMI高清接口、2年质保，品质无忧！,,3582,2675157,https://img12.360buyimg.com/n7/jfs/t17584/122/2404681141/384679/67ff9974/5af27300N73fe7a2c.jpg
0,昂达（ONDA）GT710典范1GD3静音版 954/1000MHz 1G DDR3 PCI-E 2.0显卡,259.00,,full/fc034067cb117262b70510573f17e849417ebc6f.jpg,1000000382,0,259.00,HTPC优选、192个流处理器、19W低功耗，静音散热，HDMI高清输出，2年质保，品质无忧！,,3582,3091395,https://img10.360buyimg.com/n7/jfs/t22267/43/87909488/239084/80030196/5afa8adeNf811d451.jpg
1000,迪兰（Dataland）DEVIL RX580 8G 1411-1439/8000MHz 8GB/256-bit GDDR5 DX12独立游戏显卡,1749.00,,full/57d867330022e1f64e7a6cb4e9e6ebe2101fb31e.jpg,1000005539,50,1749.00,DEVIL重装归来，DEVIL信仰灯加持，高主频高性能 玩转4K 信仰之选,,6094,4091539,https://img14.360buyimg.com/n7/jfs/t8479/236/2347280759/364365/73139622/59cb6046N1aa90a33.jpg
0,索泰（ZOTAC）GeForce GTX1070Ti TYLOO吃鸡战队联名定制版 游戏电竞台式机独立显卡 8GD5/1607-1683/8008MHz,3299.00,,full/33919d1fec9f848b44f81c00b46ec794c7afd412.jpg,1000002556,0,3299.00,"【游戏独显,优选索泰京东自营GTX吃鸡显卡!】5风扇散热,帧数更稳!RGB信仰灯!战队之选!",,16546,5762233,https://img13.360buyimg.com/n7/jfs/t7414/149/4721715197/386416/541bda71/5a0d397eNf8ab1b63.jpg
0,技嘉(GIGABYTE)AORUS GeForce GTX 1070Ti 1607MHz-1683MHz/8008MHz/8G/256bit绝地求生/吃鸡显卡,4599.00,,full/ab128ef906c1fd2778555dc57b8193679339f6e0.jpg,1000000297,0,4599.00,"AORUS高能电竞显卡，“黄金之心”全金属背板!炫彩RGB信仰灯,性能再次突破！吃鸡so easy！",,8900,5937031,https://img11.360buyimg.com/n7/jfs/t16267/200/2459691896/346761/d9e34f07/5aaa05deN36cbc669.jpg
0,讯景（XFX） RX 550 2G 1091/6000MHz 128bit GDDR5 单风扇 独立显卡,569.00,,full/e2339a7f41de312f38f92d061d3017cebaae6077.jpg,1000000450,0,569.00,,,18866,8463207,https://img12.360buyimg.com/n7/jfs/t20146/338/2344013107/237076/24f22c87/5b5140d4N04084200.jpg
0,影驰（Galaxy）GTX 1060 名人堂 1582(1797)MHz/8GHz 6G/192Bit D5 PCI-E显卡,2449.00,,full/9d4d42420a48bacc960c0c49db3f6a1d624663ca.jpg,1000000308,0,2449.00,,,19962,3026799,https://img14.360buyimg.com/n7/jfs/t7309/364/1469767426/112678/767fb018/599d5130N19b8c64f.jpg
0,讯景（XFX） RX 550 4G 1091/6000MHz 128bit GDDR5 单风扇 独立显卡,669.00,,full/6765fef314bef7f0b931623bac892889c237abd4.jpg,1000000450,0,669.00,,,18866,8251058,https://img13.360buyimg.com/n7/jfs/t22135/84/2339564888/237076/24f22c87/5b5140a8N435ecdb0.jpg
0,七彩虹(Colorful)iGame1060烈焰战神S-6GD5 Top LE 1506-1708MHz/8008MHz6G192bit吃鸡显卡,1699.00,,full/56c8a044a4a7bbb437a5209a1a3337f85b61b589.jpg,1000000267,0,1699.00,三年品质保障，三风扇强劲散热，高频率、低功耗、金属背板亲民选择,,22215,5758098,https://img13.360buyimg.com/n7/jfs/t7915/230/3439911989/82231/da219211/59f6edd7N33b6b9e4.jpg
0,技嘉(GIGABYTE)AORUS GeForce RTX 2080 XTREME WATERFORCE 1890MHz 14140MHz 256bit GDDR6 8G 电竞游戏显卡,8499.00,,full/c7c6548fc0f021326be25ead17b41149a7c73b8d.jpg,1000000297,0,8499.00,【迎双旦7000-500】AORUS水雕，朝生碧海，逆水成寒，电竞“吃鸡”显卡,满7000元减500元,8900,100002066718,https://img13.360buyimg.com/n7/jfs/t1/15802/35/916/198678/5c0dca6eE614dcd72/091af64404be5c6d.jpg
0,微星（MSI）GeForce GTX 1080 GAMING X 8G 1708-1847MHZ 256BIT GDDR5X PCI-E 3.0 旗舰红龙 吃鸡显卡,4199.00,,full/1d611bbd25f0ec63531c8d4cfa726287e83a37f0.jpg,1000000266,0,4199.00,"酷炫RGB龙魂灯,碳纤维铝制合金强化背板,零噪智能风扇散热技术,非公8+2强化供电设计,三重闪电散热,畅玩游戏盛宴!",,17443,2896113,https://img13.360buyimg.com/n7/jfs/t8650/106/824486239/480977/748e4585/59af98c2N190d9260.jpg
0,讯景（XFX）RX 580 4G 黑狼版 1366/7000MHz-1386/7100MHz 4G 256bit GDDR5 显卡,1199.00,,full/bbe5a005c56fa62fc0dd824d957baed4ba27b2a7.jpg,1000000450,0,1199.00,RX500系列黑狼版OC频率1386MHz，游戏战必胜，挖矿产率高！,,18866,4075139,https://img14.360buyimg.com/n7/jfs/t10411/247/979533719/269424/494d9010/59db19c7N5259ea14.jpg
0,华擎（ASRock）RX560 4G 幻影国度 钻石版 Phantom Gaming 1176-1223 MHz/7000 MHz 4GB GDDR5 吃鸡游戏显卡,949.00,,full/94d05eb15638ccb1a4eee83f620b612a5fe2ab08.jpg,1000000509,0,949.00,三年质保！长寿双滚珠风扇，超频、预设、静音模式任意选！,,216081,8413442,https://img12.360buyimg.com/n7/jfs/t23659/252/2189931449/221186/9365be50/5b763c78N0060d140.jpg
0,索泰（ZOTAC）GTX1080Ti玩家力量至尊PGF吃鸡显卡/游戏电竞台式机独立显卡11GD5X/1569-1683/11010MHz,5499.00,,full/f0da7c356c86429885f3192666c329b863c8b267.jpg,1000002556,0,5499.00,"【游戏独显,优选索泰京东自营GTX吃鸡显卡!】3组RGB信仰灯,16+2相壕级推料供电,高频显卡!",,16546,4880276,https://img11.360buyimg.com/n7/jfs/t6088/257/8409809918/206788/81c30097/59897001Nc2ec8c4a.jpg
1000,蓝宝石 (Sapphire) RX580 8G D5 超白金 极光特别版 1430MHz/8400MHz 8GB/256bit GDDR5 DX12 吃鸡显卡,1799.00,,full/7e9bac636ffe71f4710d41e924922dec92c70069.jpg,1000005574,50,1799.00,"全新极光蓝配色搭配蓝光LED风扇更显别致,,带来流畅的游戏体验",,10864,4607983,https://img13.360buyimg.com/n7/jfs/t1/9437/18/3315/350192/5bd67d67E13e5e0c4/3e97b7bf24e68f9e.jpg
0,铭瑄（MAXSUN）MS-GT730重锤II2G 902MHz/1600MHz 2GB/64bit DDR3入门显卡,379.00,,full/83336e836124c2f3eb5a2208be9a7f9715d48cec.jpg,1000094211,0,379.00,【入门独立显卡 下单先领券】,,13026,100000343196,https://img11.360buyimg.com/n7/jfs/t1/2895/9/3714/153831/5b9a0687E3f2e9e58/916d00f3b8100114.jpg
0,华硕（ASUS）ROG STRIX-GTX1060-6G-GAMING 1506-1708MHz 6G/8GHz GDDR5 PCI-E3.0显卡,2199.00,,full/6b6fb750fce0b55413332defe44a2e157f2048d2.jpg,1000000225,0,2199.00,"【亲民猛禽系列游戏显卡】智能超频!VR友好HDMI接口!热管直触,超强散热!7相超合金供电,自定义RGB灯效!",,8551,2993217,https://img12.360buyimg.com/n7/jfs/t3055/131/738893722/120293/64913ecb/57be6a94Na49bce63.jpg
0,耕升（GAINWARD）GeForce GTX1050Ti 飓风 1366MHz/1480MHz/7008MHz 4G/128bit GDDR5 吃鸡显卡,1199.00,,full/4850a206b7153425057516cba4eacc42db755b10.jpg,1000094282,0,1199.00,,,344276,6063668,https://img13.360buyimg.com/n7/jfs/t19624/66/2375677839/141838/50a96d0d/5af2afacNc3f15f79.jpg
0,耕升（GAINWARD）GeForce GTX1050Ti 烈风 1354MHz/1468MHz/7008MHz 4G/128bit GDDR5 吃鸡显卡,1269.00,,full/45b46b8bf1806486aac7d777d08d6c67199f0cc2.jpg,1000094282,0,1269.00,,,344276,4252396,https://img11.360buyimg.com/n7/jfs/t19417/181/2407278603/125267/cd06269/5af2afceN1713e03f.jpg
0,映众 GeForce GTX1080 X4冰龙超级版 ICHILL 8GB/256Bit GDDR5X PCI-E吃鸡显卡/游戏电竞台式机独立显卡,3999.00,,full/7c030a0fb92e349971f2d564e2cd6d0149012836.jpg,1000005704,0,3999.00,K级高能电竞核弹畅快吃鸡！四风扇七热管巨无霸诚意满满！超低温度，带RGB监控灯+金属背板！,,19972,3136990,https://img10.360buyimg.com/n7/jfs/t8422/68/1378497461/266539/c265593f/59b8adadN85a23b8e.jpg
0,华擎（ASRock） Radeon RX VEGA 56 8G 幻影电竞 宙斯 吃鸡游戏显卡,3999.00,,full/1418962b4eb87bc0e50dfce218bf815c90cf56e1.jpg,1000000509,0,3999.00,"流畅吃鸡, FreeSync 2 HDR技术画面滑顺不撕裂!",,216081,8413426,https://img11.360buyimg.com/n7/jfs/t1/10543/5/5817/194177/5c19eee8E813759b4/03f9c7f5ef6a01d3.jpg
0,影驰（Galaxy）GTX 1060 Mini 1518(1733)MHz/8Gbps 6G/192Bit D5 PCI-E吃鸡显卡,1699.00,,full/13b6df526b6afd0e7078dfb1d4ca424ac0f8fc4c.jpg,1000000308,0,1699.00,,,19962,4674816,https://img11.360buyimg.com/n7/jfs/t12856/365/975889391/120381/207e7124/5a17c626Nc494310d.jpg
0,讯景（XFX）RX 570 4G 黑狼版 1264/7000MHz-1284/7100MHz 4G 256bit GDDR5 显卡,999.00,,full/f031fd00f9b9cd4e143c704ff416cdd2b2e151d4.jpg,1000000450,0,999.00,RX500系列，强劲性能优化，游戏体验新升级，惠战正酣,,18866,4075137,https://img12.360buyimg.com/n7/jfs/t10990/200/979029098/293472/46370e50/59db1157N44c1e8b8.jpg
0,讯景（XFX）RX 570 8G 黑狼版 1286/7000MHz 8G 256bit GDDR5 显卡,1299.00,,full/5ba29a293e727c7481ee2afeccf36340205b1c30.jpg,1000000450,0,1299.00,DOTA2游戏推荐显卡，8G显存吃的饱、freeSync拒绝画面撕裂,,18866,5933683,https://img13.360buyimg.com/n7/jfs/t12871/274/2077650905/265013/37653ac1/5a30d2a5N0bea05d0.jpg
0,技嘉(GIGABYTE)GeForce GTX 1050Ti WF2OC 1328-1442MHz/7008MHz 4G/128bit游戏显卡,1249.00,,full/5524eca093b3cc4a5689da07f1d234bd94cba00f.jpg,1000000297,0,1249.00,进阶版风之力2X散热系统/5枚显示接口兼容无忧/技嘉GTX1050Ti WF2OC高品质显卡助你轻松游戏!,,8900,3505737,https://img12.360buyimg.com/n7/jfs/t17236/345/783117799/453437/aba2613d/5aaa0e6eN12ae2dfa.jpg
0,微星（MSI）GeForce GTX 1070 Ti Titanium 1607-1683MHZ 256BIT 8GB GDDR5 PCI-E 3.0 钛金版 吃鸡显卡,3599.00,,full/6a341aaf7806df1faaf2d48c78fca0b37863dcb3.jpg,1000000266,0,3599.00,"龙魂RGB LED灯效!坚固金属背板,刀锋4智能风扇,零噪智能风扇散热,多卡支持技术,带您夜夜吃鸡!",,17443,5522903,https://img13.360buyimg.com/n7/jfs/t11167/252/443775982/451927/a3ff9f6/59f04acfNa52c1986.jpg
0,映众（Inno3D）GeForce GTX 1070黑金至尊版 1683/8000MHz 8GB/256Bit GDDR5 PCI-E 吃鸡显卡,2999.00,,full/bf2b9720a15d39ea12e4a0e5409cb13f34fd094e.jpg,1000005704,0,2999.00,够爽才能赢！高性价比发烧级吃鸡利器！双风扇高规散热，支持GPU Boost智能睿频！,,19972,6878981,https://img11.360buyimg.com/n7/jfs/t18172/18/987602071/97928/fdda6c64/5ab36562N3f18fd8c.jpg
0,映众 GeForce GTX1060 X3 Ultra冰龙超级版 ICHILL 1784/8200MHz 3GB/192Bit GDDR5 PCI-E 吃鸡显卡,1399.00,,full/479de83446532a44836b0832a96126c874d8c03b.jpg,1000005704,0,1399.00,1080P ‘吃鸡’轻松60帧！三风扇傲骄散热低温更稳定！带金属背板！支持144Hz高能电竞，支持VR READY！,,19972,4386778,https://img13.360buyimg.com/n7/jfs/t11635/293/2245792157/73624/51d6d902/5a13968cN65856e79.jpg
0,华擎（ASRock）RX560 2G 幻影国度 铂金版 Phantom Gaming 1176-1223 MHz / 6000 MHz 2GB GDDR5 游戏显卡,849.00,,full/5c3a402869dd7f7ff748148b96b988861824bb86.jpg,1000000509,0,849.00,三年质保！长寿双滚珠风扇，超频、预设、静音模式任意选！,,216081,8413374,https://img14.360buyimg.com/n7/jfs/t24661/7/584331223/230381/e5dad59c/5b753a9bN956d87b4.jpg
0,华擎（ASRock） RX550 2G 幻影国度 黄金版 Phantom Gaming 1183-1230 MHz / 6000 MHz GDDR5 游戏显卡,599.00,,full/0a61668027ba78bb0ce050ea58571b151148377e.jpg,1000000509,0,599.00,三年质保！长寿双滚珠风扇，超频、预设、静音模式任意选！,,216081,8413416,https://img11.360buyimg.com/n7/jfs/t23215/123/2129781719/227892/8d0e6e8b/5b753a70N020bb6db.jpg
0,EVGA GTX1070 8G FTW ACX 3.0 RGB LED 1607-1797MHz /8008MHz 电脑吃鸡游戏独立显卡,2699.00,,full/183156832a27cf41200795077b6394097b5a4380.jpg,1000080223,0,2699.00,新一代EVGA ACX 3.0 散热技术，搭载RGB LED设计 ，通过 EVGA Precision XOC重新定义你的游戏！,,40012,3230874,https://img14.360buyimg.com/n7/jfs/t2611/275/3028444231/199590/7b197df1/577cd1f8N2184b72d.jpg
0,华擎（ASRock）RX580 2048SP? 4G  幻影电竞 阿波罗 1284-1335 MHz / 7000 MHz GDDR5 吃鸡显卡,1299.00,,full/e6fd4ac629785ebf2f2fa964d6235569952fb10f.jpg,1000000509,0,1299.00,"【满1000减100,晒单送100元E卡】三年质保,流畅吃鸡,幻影电竞!核心频率1284MHz,4G显存,双风扇!(此商品不参加上述活动)",满1000元减100元,216081,100001660608,https://img13.360buyimg.com/n7/jfs/t1/27214/30/2149/223565/5c19ef11Ee8f9b724/3a89d3ad88e453b5.jpg
